firm,year,quarter,ROA,NPM,TATO,ITO,DAR,QR,FCF_TA,ICR,has_debt,SIZE,ROA_lag1,ROA_lag4,REV_GROWTH_YOY,revenue_zero_flag,revenue_negative_flag,op_gt_rev_flag,bs_error,bs_error_flag,bs_severe_flag,qr_issue_flag,target,ROA_next
API,2018,3,0.0165938051655977,0.0942437289270455,0.1760733085852654,0.44052606262947325,0.6842074901711772,0.8906573168078326,-0.1352638061248168,74.03530664042331,1,28.085511538551057,0.0187972184319239,0.0099468676455762,5.794875089389899,0,0,0,0.0,0,0,0,0,0.0057400329408271
API,2018,4,0.0057400329408271,0.0330604707985788,0.173622238346162,0.5064259810539867,0.7219716944848451,0.7215429174058237,0.13255709573697985,27.84459378972446,1,28.20720850881173,0.0165938051655977,0.0164261776680023,1.0498994795379786,0,0,0,0.0007686225319574293,0,0,0,0,0.0004516136597675
API,2019,1,0.0004516136597675,0.0121553929141431,0.0371533576049247,0.08572734529559521,0.7499669801909713,1.0244649867307445,0.051406846847331,7.470331412168303,1,28.26121203010354,0.0057400329408271,0.0063930618272744,-0.0535099790326573,0,0,0,0.0,0,0,0,0,-0.0054318437871001
API,2019,2,-0.0054318437871001,-0.2691965585207638,0.0201779837637901,0.04260628885847384,0.7879511814263357,0.7700892851224973,-0.0651830627044903,-1.930925617826761,1,28.40234667572386,0.0004516136597675,0.0187972184319239,-0.8150344004149546,0,0,0,0.0,0,0,0,0,-0.0047934454165477
API,2019,3,-0.0047934454165477,-0.2668683397730859,0.0179618362396362,0.033688212748957835,0.8045404412420794,0.6796030419866684,0.0502453425969673,-1.9082222433491351,1,28.49665075645732,-0.0054318437871001,0.0165938051655977,-0.8413145893682795,0,0,0,0.0,0,0,0,1,0.0182685989379856
API,2019,4,0.0182685989379856,0.1485726131591402,0.1229607432321168,0.20675231021561688,0.7967225010904566,0.6723944328567039,-0.0264863936413361,13.54844963154722,1,28.5198350296792,-0.0047934454165477,0.0057400329408271,0.0151975027143045,0,0,0,0.0,0,0,0,1,0.0046128082530131
API,2020,1,0.0046128082530131,0.0914468849580857,0.0504424864239766,0.07659229544876774,0.8103941056394401,0.6518963917284806,-0.067717911289587,9.976184766060705,1,28.60996092459124,0.0182685989379856,0.0004516136597675,0.8910228126570603,0,0,0,0.0,0,0,0,0,0.0060993360700314
API,2020,2,0.0060993360700314,0.1390453634794881,0.0438657997462187,0.06066823243531073,0.810663452960022,0.518454649714196,0.0129010714712214,4.483047373873234,1,28.643583090040728,0.0046128082530131,-0.0054318437871001,1.9130161273258133,0,0,0,0.0,0,0,0,1,0.0052043855642551
API,2020,3,0.0052043855642551,0.1637346559580694,0.0317854856920939,0.03641030867813706,0.8067159575422619,0.5127352261939532,-0.0131288003315687,15.408254369886187,1,28.65710936093574,0.0060993360700314,-0.0047934454165477,1.1608887515165116,0,0,0,0.0,0,0,0,0,0.0050789858532833
API,2020,4,0.0050789858532833,0.0936134257185767,0.0542548872055163,0.06890903400378007,0.8136783884888139,0.480268154775141,-0.0114411180205859,3.0191352110563607,1,28.70032921976828,0.0052043855642551,0.0182685989379856,-0.4766628531124,0,0,0,0.0,0,0,0,1,0.0060694603316589
API,2021,1,0.0060694603316589,0.0706360146291339,0.0859258603918399,0.11537203016728252,0.7947892904360566,0.4108422845238518,0.0028286150235693,2.734988826962387,1,28.62433405351232,0.0050789858532833,0.0046128082530131,0.8772190148503121,0,0,0,0.0,0,0,0,0,0.0041639733548005
API,2021,2,0.0041639733548005,0.0834884898882272,0.0498748193957657,0.054858707784606775,0.7982781033776717,0.3450830690679407,-0.0103316147685862,3.178013004554206,1,28.642825694016526,0.0060694603316589,0.0060993360700314,0.1446404789328881,0,0,0,0.0,0,0,0,1,0.0152683696942224
API,2021,3,0.0152683696942224,0.1823188890193426,0.0837454077103476,0.09349471118045931,0.7973387821163272,0.4675685712185863,-0.058549725007797,7.1133212417452905,1,28.713747652923168,0.0041639733548005,0.0052043855642551,1.711000519211244,0,0,0,0.0,0,0,0,1,0.0446497679784367
API,2021,4,0.0446497679784367,0.2346453018625052,0.1902862219018563,0.20923824307445327,0.7034949756389705,0.3658540070570983,-0.0094968169892032,12.748257139451912,1,28.67838213843538,0.0152683696942224,0.0050789858532833,2.568355178731144,0,0,0,0.0,0,0,0,1,0.0174585537617682
API,2022,1,0.0174585537617682,0.1636350248671952,0.1066920347641797,0.14150199746975917,0.664942175331831,0.4334209404434526,0.0134278258120046,10.657002102272388,1,28.611563729316188,0.0446497679784367,0.0060694603316589,0.220107799634986,0,0,0,0.0,0,0,0,0,0.0010027002488371
API,2022,2,0.0010027002488371,0.0093547705285567,0.107185980220068,0.1574746610914559,0.6544535309879926,0.5532468384978289,-0.0364415511918924,1.6802007020239849,1,28.58371509942308,0.0174585537617682,0.0041639733548005,1.0733443742045954,0,0,0,0.0,0,0,0,1,0.005768783014775
API,2022,3,0.005768783014775,0.115009283389251,0.0501592814490502,0.06992381000192006,0.6542446179326897,0.5748961932182055,-0.0339991289829734,0.976718240707975,1,28.606474620741032,0.0010027002488371,0.0152683696942224,-0.4491724190099938,0,0,0,0.0,0,0,0,1,0.0213108412394362
API,2022,4,0.0213108412394362,0.7954634252348135,0.0267904727777339,0.067505480875592,0.6113391746555074,0.7703742784825687,0.0446717867878546,3.0663749483543286,1,28.5619224384291,0.005768783014775,0.0446497679784367,-0.8740987796597421,0,0,0,0.0,0,0,0,1,0.0017923403714875
API,2023,1,0.0017923403714875,0.0710864884936669,0.0252135167943657,0.03326963836217212,0.5872298066638512,0.7812341047540424,-0.051478843910233,0.6439288143749287,1,28.505413031706475,0.0213108412394362,0.0174585537617682,-0.7886057371561397,0,0,0,0.0,0,0,0,0,-0.0059368989659893
API,2023,2,-0.0059368989659893,-0.3417767263446309,0.0173706941063121,0.02892676605359715,0.5918554551944127,0.6720858974833221,0.0489626547805872,-1.0739352705046097,1,28.502242616626123,0.0017923403714875,0.0010027002488371,-0.8524647565263859,0,0,0,0.0,0,0,0,0,-0.0074646180155303
API,2023,3,-0.0074646180155303,-0.3777633099416622,0.0197600397367417,0.03385539360704865,0.585511267238326,0.734866020324423,-0.0128744209362559,-1.2182369527939247,1,28.46869262566176,-0.0059368989659893,0.005768783014775,-0.6469314898503606,0,0,0,0.0,0,0,0,0,-0.0093045414910988
API,2023,4,-0.0093045414910988,-0.4555392887371587,0.0204253326137748,0.04253063328497619,0.5907774334300154,0.7437096538186955,0.0217894778968931,-0.6544461345517052,1,28.46096703626859,-0.0074646180155303,0.0213108412394362,-0.3235384944400916,0,0,0,0.0,0,0,0,0,-0.0051921495551955
API,2024,1,-0.0051921495551955,-0.337593931348245,0.0153798663810684,0.032004323375335646,0.5898995768215399,0.6692840261366589,-0.0062678454365578,-0.8156205049290481,1,28.43856398474088,-0.0093045414910988,0.0017923403714875,-0.4392945495248844,0,0,0,0.0,0,0,0,0,-0.005737444811408
API,2024,2,-0.005737444811408,-0.2079504010246224,0.0275904484104777,0.04568568823438039,0.5735969198531615,0.6950077687233008,-0.0002055208017775,-0.7693024501050808,1,28.38587593871784,-0.0051921495551955,-0.0059368989659893,0.4497961291920478,0,0,0,0.0,0,0,0,0,-0.0031307571820081
API,2024,3,-0.0031307571820081,-0.1626384092396423,0.0192498020402736,0.0323671339871889,0.5763959372513957,0.7218399269093385,-0.010655831888393,-0.4925278827054368,1,28.38512088578783,-0.005737444811408,-0.0074646180155303,-0.1186238247306616,0,0,0,0.0,0,0,0,1,0.0040472221213832
API,2024,4,0.0040472221213832,0.1182798935174133,0.0342173297677805,0.047236519824779784,0.5808714455437098,0.7562530651487585,0.0203323456584811,0.9179193660418634,1,28.405555942812747,-0.0031307571820081,-0.0093045414910988,0.5628477371308245,0,0,0,0.0,0,0,0,0,-0.0032171935753351
API,2025,1,-0.0032171935753351,-0.1118084141608655,0.0287741633711605,0.051013121331069305,0.5759703101937194,0.7918812992979608,0.006829173856206,-0.5116427510373645,1,28.388907863793992,0.0040472221213832,-0.0051921495551955,0.7751002577452053,0,0,0,0.0,0,0,0,1,0.0032211215002018
API,2025,2,0.0032211215002018,0.0816477673299739,0.0394514339526752,0.05880268156623688,0.5679007204274933,0.8050434373825792,0.0121934357714636,1.054680701941877,1,28.377500611510417,-0.0032171935753351,-0.005737444811408,0.3885420785753053,0,0,0,0.0,0,0,0,0,-0.0033772932946461
API,2025,3,-0.0033772932946461,-0.2549251994295556,0.0132481735905412,0.024696630738391467,0.5684573863108107,0.8200458626578373,-0.0162502706079251,-0.3663546339643658,1,28.370591598167948,0.0032211215002018,-0.0031307571820081,-0.319608892614063,0,0,0,0.0,0,0,0,1,0.011525061712895
API,2025,4,0.011525061712895,0.2661978485267528,0.0432950971492798,0.05238451690932286,0.5796503333395281,0.723555432727671,-0.0177239461814939,1.6235348384426078,1,28.43088711418624,-0.0033772932946461,0.0040472221213832,0.2726613809633289,0,0,0,0.0,0,0,0,0,
C21,2014,1,0.0112346134610694,0.2301239277199672,0.0488198405632142,0.04203647956878766,0.1346672096575155,7.147963078902115,-0.0017973336574047,,0,27.13756064560896,0.0184227594677129,0.006490629652809,0.1570916925795409,0,0,0,0.019756802948187754,1,0,0,1,0.021086569384418
C21,2014,2,0.021086569384418,0.117572013251137,0.1793502450228235,0.26077296789022175,0.1560137289367503,11.025422827414118,0.13255709573697985,,0,27.15687486464147,0.0112346134610694,0.0120006206329816,2.550393091098744,0,0,0,0.014319258556130528,1,0,0,1,0.0175451435860481
C21,2014,3,0.0175451435860481,0.3037031112376703,0.0577707074338061,0.063163027452164,0.1453195905620117,11.025422827414118,0.0022320804114168,,0,27.16668089617984,0.021086569384418,0.0080002890997417,0.2959126283623954,0,0,0,0.01564983516878214,1,0,0,1,0.0111661959837196
C21,2014,4,0.0111661959837196,0.2223646390677202,0.0502156998996546,0.059772109685324176,0.1575496798398201,11.025422827414118,-0.0040217668229458,,0,27.1664194320966,0.0175451435860481,0.0184227594677129,0.4257281917047366,0,0,0,0.016005837436700057,1,0,0,1,0.0065839295708204
C21,2015,1,0.0065839295708204,0.1646957872186287,0.0399763083319213,0.10124757007000931,0.1521766998502653,11.025422827414118,-0.0749603933111769,,0,27.168507695464985,0.0111661959837196,0.0112346134610694,-0.1532276752719317,0,0,0,0.016901695520372243,1,0,0,1,0.0126510252188484
C21,2015,2,0.0126510252188484,0.2786062453723674,0.0454082614046928,7.252280183125931,0.1957009087111569,5.363281671955816,0.080766191325036,,0,27.209922281344014,0.0065839295708204,0.021086569384418,-0.7359142789511468,0,0,0,0.0,0,0,0,1,0.073216855966286
C21,2015,3,0.049378469589834474,0.2862697792454086,0.20737538666395067,15.678345617609526,0.2088236912119458,7.363959666549818,0.13255709573697985,,0,27.10443624400284,0.0126510252188484,0.0175451435860481,3.4129529636647096,0,0,0,0.02162166148564509,1,0,0,0,0.0029687355201629
C21,2015,4,0.0029687355201629,0.0670326075235369,0.0442879313492397,10.10035107667132,0.2111783340829065,8.812289104062565,0.13255709573697985,,0,27.10823854123846,0.049378469589834474,0.0111661959837196,-0.1695823299152493,0,0,0,0.022243132879375332,1,0,0,1,0.0117599813533882
C21,2016,1,0.0117599813533882,0.2414360741609874,0.0487084682529539,7.678130619340168,0.2002564463827745,11.025422827414118,-0.0155561383370663,,0,27.106066158399127,0.0029687355201629,0.0065839295708204,0.1471203344377578,0,0,0,0.0,0,0,0,1,0.0128472662247085
C21,2016,2,0.0128472662247085,0.2540158515071269,0.0505766319246737,7.159062771953848,0.2390585465862179,6.735584723770859,-0.0105479185291529,,0,27.12995527936839,0.0117599813533882,0.0126510252188484,0.0371206591899375,0,0,0,0.0,0,0,0,1,0.0088550511964649
C21,2016,3,0.0088550511964649,0.1898580397894249,0.0466403803930888,6.964870832285251,0.2923609827338831,3.397499199698652,-0.0293126091782725,,0,27.232012548347715,0.0128472662247085,0.049378469589834474,-0.8132648206947152,0,0,0,0.0,0,0,0,0,0.0049892051689028
C21,2016,4,0.0049892051689028,0.0608273680183216,0.0820223746554349,13.943473934142913,0.3748247549325947,1.907628930060304,0.040827154500137,,0,27.35656900499844,0.0088550511964649,0.0029687355201629,1.2393137900665645,0,0,0,0.0,0,0,0,1,0.0166295457140674
C21,2017,1,0.0166295457140674,0.1217202205550651,0.1366210613013505,15.678345617609526,0.4138804174205688,1.7324204704783308,0.1053503910206917,,0,27.44971955998481,0.0049892051689028,0.0117599813533882,2.7751261356767354,0,0,0,0.0,0,0,0,1,0.0415413392436371
C21,2017,2,0.0415413392436371,0.2634283060862164,0.1576950475095918,15.678345617609526,0.4399133188660798,1.8069729697757733,0.0749019206125225,684.7854422675679,1,27.53289998220192,0.0166295457140674,0.0128472662247085,3.532464268748232,0,0,0,0.0,0,0,0,1,0.0170422169715265
C21,2017,3,0.0170422169715265,0.1445810919521927,0.1178730686109477,15.678345617609526,0.376418227388088,1.9904989715850625,-0.0347373514114449,,0,27.44731932128642,0.0415413392436371,0.0088550511964649,2.441409846456552,0,0,0,0.0,0,0,0,0,0.0071198690966978
C21,2017,4,0.0071198690966978,0.0679403629537363,0.1047958648903019,15.678345617609526,0.3358119763694135,1.8698161762858487,-0.0525416775763074,52.37665361937891,1,27.39310420879013,0.0170422169715265,0.0049892051689028,0.4468265313728843,0,0,0,0.0,0,0,0,1,0.028703471826247
C21,2018,1,0.028703471826247,0.2660044907783054,0.1079059670844776,15.678345617609526,0.3352084322744333,1.950880620622006,0.0285075807700581,43.36242662484025,1,27.4111990267443,0.0071198690966978,0.0166295457140674,-0.211786998063949,0,0,0,0.0,0,0,0,1,0.034952616761086
C21,2018,2,0.034952616761086,0.3442255051031117,0.1015398808133526,15.678345617609526,0.3382430833495758,2.207847759245773,0.0708914088938052,141.80450739736145,1,27.46150959030352,0.028703471826247,0.0415413392436371,-0.3908648889683642,0,0,0,0.0,0,0,0,1,0.0119061022756686
C21,2018,3,0.0119061022756686,0.1592176756642462,0.0747787720552831,15.678345617609526,0.3210704455804749,2.297986031348921,0.0379512086894153,36.369002993540256,1,27.59741147935978,0.034952616761086,0.0170422169715265,-0.3392183060327842,0,0,0,0.0,0,0,0,1,0.0236201708670594
C21,2018,4,0.0236201708670594,0.1935732834626375,0.1220218536594618,15.678345617609526,0.3376655078203101,2.072639820944066,-0.0114708266554501,,0,27.654044181691635,0.0119061022756686,0.0071198690966978,0.4300871665920489,0,0,0,0.0,0,0,0,0,0.0051240959119096
C21,2019,1,0.0051240959119096,0.1073264923784135,0.0477430669572525,15.678345617609526,0.2804719050259072,2.3108317037798645,-0.0731722200123154,,0,27.568685091117448,0.0236201708670594,0.028703471826247,-0.4541132400649162,0,0,0,0.0,0,0,0,0,0.0098762444071346
C21,2019,2,0.0098762444071346,0.2116444528715541,0.0466643196792335,11.710782646765036,0.2692051208485935,2.3564508464918488,-0.0281190345626337,,0,27.51398904283968,0.0051240959119096,0.034952616761086,-0.4895341237112804,0,0,0,0.0,0,0,0,1,0.0100093581845268
C21,2019,3,0.0100093581845268,0.1671693646886359,0.0598755531742906,15.678345617609526,0.2561273806222241,2.549754711047814,-0.0245733142564383,,0,27.503742759180835,0.0098762444071346,0.0119061022756686,-0.2174161108251857,0,0,0,0.0,0,0,0,1,0.0341248809099086
C21,2019,4,0.0341248809099086,0.7241395298620941,0.047124731495334,3.482139139892152,0.2364973450334954,2.7736317217108737,-0.0193124245688076,840.2652443437594,1,27.542659891568377,0.0100093581845268,0.0236201708670594,-0.6515080898915022,0,0,0,0.0,0,0,0,0,-0.0009373966503171
C21,2020,1,-0.0009373966503171,-0.0400942633082245,0.023379819778978,0.8080961129932582,0.2357646133059468,2.1955209280089543,-0.0067213035439092,,0,27.51994016314216,0.0341248809099086,0.0051240959119096,-0.548360596180117,0,0,0,0.0,0,0,0,0,-0.003620374305744
C21,2020,2,-0.003620374305744,-0.2501980122160426,0.0144700362472019,0.4681883662707975,0.2078822307090377,1.3888516922584868,-0.0971914511921187,-10.147812111353588,1,27.42549442991146,-0.0009373966503171,0.0098762444071346,-0.7102621962917357,0,0,0,0.0,0,0,0,0,-0.0018120075964592
C21,2020,3,-0.0018120075964592,-0.0932522277292727,0.0194312526422406,0.47526112303152884,0.2061737667248842,1.3193844376753665,-0.1352638061248168,,0,27.41684646308214,-0.003620374305744,0.0100093581845268,-0.7027211801121358,0,0,0,0.0,0,0,0,1,0.0198462578354084
C21,2020,4,0.0198462578354084,0.1440143303274296,0.1378075208924431,7.506360171077366,0.1804902163818886,1.861981654189715,-0.0947772206050069,,0,27.42953417231205,-0.0018120075964592,0.0341248809099086,1.645552149899726,0,0,0,0.0,0,0,0,0,-0.0066455684468753
C21,2021,1,-0.0066455684468753,-0.4831231287149741,0.0137554342814251,2.2216383198172664,0.2037816978979585,1.8069777972171843,-0.0051929019642109,,0,27.448297904014776,0.0198462578354084,-0.0009373966503171,-0.4635831866009681,0,0,0,0.0,0,0,0,0,-0.0047727920514837
C21,2021,2,-0.0047727920514837,-0.3889781558706121,0.0122700773281247,2.1232822766039896,0.2394673675781859,0.5544027677963739,-0.0167638623332616,,0,27.475643994364823,-0.0066455684468753,-0.003620374305744,-0.1619553885425695,0,0,0,0.0,0,0,0,0,-0.0048844354767805
C21,2021,3,-0.0048844354767805,-0.9954948857942516,0.0049065399998349,1.0940134483546398,0.2407850932733465,0.5507369977835778,-0.0037545252139725,,0,27.470422449041124,-0.0047727920514837,-0.0018120075964592,-0.7340526406256063,0,0,0,0.0,0,0,0,1,0.0203040968468977
C21,2021,4,0.0203040968468977,2.003622954118852,0.0101336914738167,2.087139920896238,0.2190471519496643,1.0422431806103376,-0.0606093985857285,,0,27.43181618687787,-0.0048844354767805,0.0198462578354084,-0.9243696106820428,0,0,1,0.0,0,0,0,0,0.0006494876973135
C21,2022,1,0.0006494876973135,0.0368423769834352,0.0176288217669987,7.18816468607393,0.2182114605774505,1.1011286603873056,0.0004012101318467,,0,27.43711128632269,0.0203040968468977,-0.0066455684468753,0.2758445999975394,0,0,0,0.0,0,0,0,1,0.0080900866838551
C21,2022,2,0.0080900866838551,0.360416761713244,0.0224464773652557,7.9934460024728775,0.1958564811873955,0.4514695805649577,-0.031943364757698,,0,27.39621489210019,0.0006494876973135,-0.0047727920514837,0.7485342182609738,0,0,0,0.0,0,0,0,0,0.0020215626817023
C21,2022,3,0.0020215626817023,0.0794781624453419,0.0254354481722276,8.198751752514765,0.1998364154364264,0.4416356273497547,0.0525409632379567,,0,27.403831116095454,0.0080900866838551,-0.0048844354767805,3.81900952660202,0,0,0,0.0,0,0,0,0,-0.0019364139899459
C21,2022,4,-0.0019364139899459,-0.1042189074211308,0.0185802560961535,6.9348814424777565,0.21640361596179,0.4141034442442362,0.0717235581312447,,0,27.42092425781454,0.0020215626817023,0.0203040968468977,0.7635740345523918,0,0,0,0.0,0,0,0,0,0.0003267719132195
C21,2023,1,0.0003267719132195,0.0162655896613446,0.0200897674184014,8.60872859420246,0.2163211768425244,1.1403044640087854,0.0055204067129985,,0,27.40705923081305,-0.0019364139899459,0.0006494876973135,0.116528112795667,0,0,0,0.0,0,0,0,1,0.0030433248903515
C21,2023,2,0.0030433248903515,0.1242563059153051,0.0244923174557103,12.169073950755461,0.2154465814348184,1.1662503462434095,0.0053003870770866,,0,27.415629537019328,0.0003267719132195,0.0080900866838551,0.0851380670427426,0,0,0,0.0,0,0,0,1,0.0173246394545003
C21,2023,3,0.0173246394545003,0.6939129702989935,0.0249665883129918,13.363277965733527,0.2363167986376051,1.4105161770936063,0.0142328530178331,,0,27.473919534869744,0.0030433248903515,0.0020215626817023,0.0269195587844239,0,0,0,0.0,0,0,0,0,-0.0060729835691001
C21,2023,4,-0.0060729835691001,-0.2786683499241214,0.0217928716007892,13.80017822227466,0.2340360874944224,1.68434422789755,0.0720821604859286,,0,27.46504908080984,0.0173246394545003,-0.0019364139899459,0.2418017432917074,0,0,0,0.0,0,0,0,1,0.0062179672401524
C21,2024,1,0.0062179672401524,0.2382525453326264,0.0260982195655938,15.09887463084239,0.2278629851926813,1.5091674530065196,0.0112733206194237,,0,27.466573369040265,-0.0060729835691001,0.0003267719132195,0.3681401129623225,0,0,0,0.0,0,0,0,0,-0.0179568850678035
C21,2024,2,-0.010617901786715412,-0.5212109499365377,0.034452240633068,13.040953572722044,0.2299498916147452,1.614012513851231,0.0230934200110362,,0,27.44807558837332,0.0062179672401524,0.0030433248903515,0.4728926027686,0,0,0,0.0,0,0,0,1,0.006112238633613
C21,2024,3,0.006112238633613,0.2283774156906707,0.0267637612726639,10.9479531959205,0.2332038376466931,1.6727267831216808,0.0075743573287885,,0,27.46129012709941,-0.010617901786715412,0.0173246394545003,0.0822214339274216,0,0,0,0.0,0,0,0,1,0.0140941119254867
C21,2024,4,0.0140941119254867,0.6547285669087877,0.0215266488096436,7.977488193504566,0.1491745306700822,2.072074138607361,-0.1352638061248168,-10.147812111353588,1,27.62019189866505,0.006112238633613,-0.0060729835691001,0.0640777884372885,0,0,0,0.0,0,0,0,1,0.0052064939845771
C21,2025,1,0.0052064939845771,0.2512525385161063,0.020722154750462,8.32560708618874,0.1272547768532052,2.626740317601164,0.0084621677920009,,0,27.601022947922,0.0140941119254867,0.0062179672401524,-0.0822422867092531,0,0,0,0.0,0,0,0,0,0.0004918698851192
C21,2025,2,0.0004918698851192,0.0215589721000512,0.0228150898306546,7.955839914431839,0.1273644021043941,2.6419652418275272,0.0036359101126369,,0,27.599049049508395,0.0052064939845771,-0.010617901786715412,-0.2362254668920153,0,0,0,0.0,0,0,0,1,0.0065716044220577
C21,2025,3,0.0065716044220577,0.2972132904679329,0.0221107353971669,8.494779824884562,0.1299545044693761,2.528588486634161,0.0078210260409555,,0,27.611179364089374,0.0004918698851192,0.006112238633613,-0.0397461590688751,0,0,0,0.0,0,0,0,0,0.001216718153294
C21,2025,4,0.001216718153294,0.0695594605162432,0.017491770986492,8.274190748033874,0.1255602848542434,2.585899854570057,-0.0089788625882568,,0,27.607945858321823,0.0065716044220577,0.0140941119254867,-0.13228426091912,0,0,0,0.0,0,0,0,0,
CCL,2014,1,0.0006955656179266,0.0362315945981883,0.0191977644274444,0.022151186448497215,0.4882705267085164,0.4433606343860498,0.0065109756615549,8.172718254537813,1,27.012856371829084,0.0007571254221555,0.0015367555448615,-0.1279972776090547,0,0,0,0.0,0,0,0,0,0.0022808945393591
